Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
01-01-2024;23:00:00;01-01-2024;23:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
01-01-2024;23:15:00;01-01-2024;23:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,094;kWh;Uitgelezen;
01-01-2024;23:15:00;01-01-2024;23:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
01-01-2024;23:30:00;01-01-2024;23:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,054;kWh;Uitgelezen;
01-01-2024;23:30:00;01-01-2024;23:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
01-01-2024;23:45:00;02-01-2024;00:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,064;kWh;Uitgelezen;
01-01-2024;23:45:00;02-01-2024;00:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;00:00:00;02-01-2024;00:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,069;kWh;Uitgelezen;
02-01-2024;00:00:00;02-01-2024;00:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;00:15:00;02-01-2024;00:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,063;kWh;Uitgelezen;
02-01-2024;00:15:00;02-01-2024;00:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;00:30:00;02-01-2024;00:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,075;kWh;Uitgelezen;
02-01-2024;00:30:00;02-01-2024;00:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;00:45:00;02-01-2024;01:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,104;kWh;Uitgelezen;
02-01-2024;00:45:00;02-01-2024;01:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;01:00:00;02-01-2024;01:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,098;kWh;Uitgelezen;
02-01-2024;01:00:00;02-01-2024;01:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;01:15:00;02-01-2024;01:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,067;kWh;Uitgelezen;
02-01-2024;01:15:00;02-01-2024;01:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;01:30:00;02-01-2024;01:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,051;kWh;Uitgelezen;
02-01-2024;01:30:00;02-01-2024;01:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;01:45:00;02-01-2024;02:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,056;kWh;Uitgelezen;
02-01-2024;01:45:00;02-01-2024;02:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;02:00:00;02-01-2024;02:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,053;kWh;Uitgelezen;
02-01-2024;02:00:00;02-01-2024;02:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;02:15:00;02-01-2024;02:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,054;kWh;Uitgelezen;
02-01-2024;02:15:00;02-01-2024;02:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;02:30:00;02-01-2024;02:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,075;kWh;Uitgelezen;
02-01-2024;02:30:00;02-01-2024;02:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;02:45:00;02-01-2024;03:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,078;kWh;Uitgelezen;
02-01-2024;02:45:00;02-01-2024;03:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;03:00:00;02-01-2024;03:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,069;kWh;Uitgelezen;
02-01-2024;03:00:00;02-01-2024;03:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;03:15:00;02-01-2024;03:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,059;kWh;Uitgelezen;
02-01-2024;03:15:00;02-01-2024;03:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;03:30:00;02-01-2024;03:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,069;kWh;Uitgelezen;
02-01-2024;03:30:00;02-01-2024;03:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;03:45:00;02-01-2024;04:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,078;kWh;Uitgelezen;
02-01-2024;03:45:00;02-01-2024;04:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;04:00:00;02-01-2024;04:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,060;kWh;Uitgelezen;
02-01-2024;04:00:00;02-01-2024;04:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;04:15:00;02-01-2024;04:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,065;kWh;Uitgelezen;
02-01-2024;04:15:00;02-01-2024;04:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;04:30:00;02-01-2024;04:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,077;kWh;Uitgelezen;
02-01-2024;04:30:00;02-01-2024;04:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;04:45:00;02-01-2024;05:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,079;kWh;Uitgelezen;
02-01-2024;04:45:00;02-01-2024;05:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;05:00:00;02-01-2024;05:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,063;kWh;Uitgelezen;
02-01-2024;05:00:00;02-01-2024;05:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;05:15:00;02-01-2024;05:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,063;kWh;Uitgelezen;
02-01-2024;05:15:00;02-01-2024;05:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;05:30:00;02-01-2024;05:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,061;kWh;Uitgelezen;
02-01-2024;05:30:00;02-01-2024;05:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;05:45:00;02-01-2024;06:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,097;kWh;Uitgelezen;
02-01-2024;05:45:00;02-01-2024;06:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
02-01-2024;06:00:00;02-01-2024;06:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,093;kWh;Uitgelezen;
02-01-2024;06:00:00;02-01-2024;06:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;06:15:00;02-01-2024;06:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,092;kWh;Uitgelezen;
02-01-2024;06:15:00;02-01-2024;06:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;06:30:00;02-01-2024;06:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,108;kWh;Uitgelezen;
02-01-2024;06:30:00;02-01-2024;06:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;06:45:00;02-01-2024;07:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,104;kWh;Uitgelezen;
02-01-2024;06:45:00;02-01-2024;07:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;07:00:00;02-01-2024;07:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,074;kWh;Uitgelezen;
02-01-2024;07:00:00;02-01-2024;07:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;07:15:00;02-01-2024;07:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,067;kWh;Uitgelezen;
02-01-2024;07:15:00;02-01-2024;07:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;07:30:00;02-01-2024;07:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,063;kWh;Uitgelezen;
02-01-2024;07:30:00;02-01-2024;07:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;07:45:00;02-01-2024;08:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,069;kWh;Uitgelezen;
02-01-2024;07:45:00;02-01-2024;08:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;08:00:00;02-01-2024;08:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,072;kWh;Uitgelezen;
02-01-2024;08:00:00;02-01-2024;08:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;08:15:00;02-01-2024;08:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,081;kWh;Uitgelezen;
02-01-2024;08:15:00;02-01-2024;08:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;08:30:00;02-01-2024;08:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,082;kWh;Uitgelezen;
02-01-2024;08:30:00;02-01-2024;08:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;08:45:00;02-01-2024;09:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,126;kWh;Uitgelezen;
02-01-2024;08:45:00;02-01-2024;09:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;09:00:00;02-01-2024;09:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,111;kWh;Uitgelezen;
02-01-2024;09:00:00;02-01-2024;09:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;09:15:00;02-01-2024;09:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,078;kWh;Uitgelezen;
02-01-2024;09:15:00;02-01-2024;09:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;09:30:00;02-01-2024;09:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,068;kWh;Uitgelezen;
02-01-2024;09:30:00;02-01-2024;09:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;09:45:00;02-01-2024;10:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,071;kWh;Uitgelezen;
02-01-2024;09:45:00;02-01-2024;10:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;10:00:00;02-01-2024;10:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,075;kWh;Uitgelezen;
02-01-2024;10:00:00;02-01-2024;10:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;10:15:00;02-01-2024;10:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,063;kWh;Uitgelezen;
02-01-2024;10:15:00;02-01-2024;10:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;10:30:00;02-01-2024;10:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,055;kWh;Uitgelezen;
02-01-2024;10:30:00;02-01-2024;10:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;10:45:00;02-01-2024;11:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,050;kWh;Uitgelezen;
02-01-2024;10:45:00;02-01-2024;11:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;11:00:00;02-01-2024;11:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,066;kWh;Uitgelezen;
02-01-2024;11:00:00;02-01-2024;11:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;11:15:00;02-01-2024;11:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,111;kWh;Uitgelezen;
02-01-2024;11:15:00;02-01-2024;11:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;11:30:00;02-01-2024;11:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,100;kWh;Uitgelezen;
02-01-2024;11:30:00;02-01-2024;11:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;11:45:00;02-01-2024;12:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,135;kWh;Uitgelezen;
02-01-2024;11:45:00;02-01-2024;12:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;12:00:00;02-01-2024;12:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,914;kWh;Uitgelezen;
02-01-2024;12:00:00;02-01-2024;12:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;12:15:00;02-01-2024;12:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,596;kWh;Uitgelezen;
02-01-2024;12:15:00;02-01-2024;12:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;12:30:00;02-01-2024;12:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,262;kWh;Uitgelezen;
02-01-2024;12:30:00;02-01-2024;12:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;12:45:00;02-01-2024;13:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,161;kWh;Uitgelezen;
02-01-2024;12:45:00;02-01-2024;13:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;13:00:00;02-01-2024;13:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,082;kWh;Uitgelezen;
02-01-2024;13:00:00;02-01-2024;13:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;13:15:00;02-01-2024;13:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,015;kWh;Uitgelezen;
02-01-2024;13:15:00;02-01-2024;13:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;13:30:00;02-01-2024;13:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,018;kWh;Uitgelezen;
02-01-2024;13:30:00;02-01-2024;13:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;13:45:00;02-01-2024;14:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,016;kWh;Uitgelezen;
02-01-2024;13:45:00;02-01-2024;14:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;14:00:00;02-01-2024;14:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,024;kWh;Uitgelezen;
02-01-2024;14:00:00;02-01-2024;14:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;14:15:00;02-01-2024;14:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,045;kWh;Uitgelezen;
02-01-2024;14:15:00;02-01-2024;14:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;14:30:00;02-01-2024;14:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,027;kWh;Uitgelezen;
02-01-2024;14:30:00;02-01-2024;14:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;14:45:00;02-01-2024;15:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,035;kWh;Uitgelezen;
02-01-2024;14:45:00;02-01-2024;15:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;15:00:00;02-01-2024;15:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,060;kWh;Uitgelezen;
02-01-2024;15:00:00;02-01-2024;15:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;15:15:00;02-01-2024;15:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,076;kWh;Uitgelezen;
02-01-2024;15:15:00;02-01-2024;15:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;15:30:00;02-01-2024;15:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,071;kWh;Uitgelezen;
02-01-2024;15:30:00;02-01-2024;15:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;15:45:00;02-01-2024;16:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,061;kWh;Uitgelezen;
02-01-2024;15:45:00;02-01-2024;16:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;16:00:00;02-01-2024;16:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,073;kWh;Uitgelezen;
02-01-2024;16:00:00;02-01-2024;16:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;16:15:00;02-01-2024;16:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,069;kWh;Uitgelezen;
02-01-2024;16:15:00;02-01-2024;16:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;16:30:00;02-01-2024;16:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,092;kWh;Uitgelezen;
02-01-2024;16:30:00;02-01-2024;16:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;16:45:00;02-01-2024;17:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,121;kWh;Uitgelezen;
02-01-2024;16:45:00;02-01-2024;17:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;17:00:00;02-01-2024;17:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,176;kWh;Uitgelezen;
02-01-2024;17:00:00;02-01-2024;17:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;17:15:00;02-01-2024;17:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,104;kWh;Uitgelezen;
02-01-2024;17:15:00;02-01-2024;17:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;17:30:00;02-01-2024;17:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,667;kWh;Uitgelezen;
02-01-2024;17:30:00;02-01-2024;17:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;17:45:00;02-01-2024;18:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,654;kWh;Uitgelezen;
02-01-2024;17:45:00;02-01-2024;18:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;18:00:00;02-01-2024;18:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,400;kWh;Uitgelezen;
02-01-2024;18:00:00;02-01-2024;18:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;18:15:00;02-01-2024;18:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,106;kWh;Uitgelezen;
02-01-2024;18:15:00;02-01-2024;18:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;18:30:00;02-01-2024;18:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,087;kWh;Uitgelezen;
02-01-2024;18:30:00;02-01-2024;18:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;18:45:00;02-01-2024;19:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,092;kWh;Uitgelezen;
02-01-2024;18:45:00;02-01-2024;19:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;19:00:00;02-01-2024;19:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,077;kWh;Uitgelezen;
02-01-2024;19:00:00;02-01-2024;19:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;19:15:00;02-01-2024;19:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,092;kWh;Uitgelezen;
02-01-2024;19:15:00;02-01-2024;19:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;19:30:00;02-01-2024;19:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,098;kWh;Uitgelezen;
02-01-2024;19:30:00;02-01-2024;19:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;19:45:00;02-01-2024;20:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,120;kWh;Uitgelezen;
02-01-2024;19:45:00;02-01-2024;20:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;20:00:00;02-01-2024;20:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,086;kWh;Uitgelezen;
02-01-2024;20:00:00;02-01-2024;20:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
02-01-2024;20:15:00;02-01-2024;20:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,072;kWh;Uitgelezen;
